2015-12-07T17:29:39.371+0900 W -        [initandlisten] Detected unclean shutdown - /data/db/mongod.lock is not empty.
2015-12-07T17:36:40.412+0900 I NETWORK  [conn105] end connection 127.0.0.1:49996 (12 connections now open)
2015-12-07T17:36:40.412+0900 I NETWORK  [conn108] end connection 127.0.0.1:49999 (12 connections now open)
2015-12-07T17:36:40.412+0900 I NETWORK  [conn109] end connection 127.0.0.1:50000 (12 connections now open)
2015-12-07T17:36:40.413+0900 I NETWORK  [conn107] end connection 127.0.0.1:49998 (12 connections now open)
2015-12-07T17:36:40.413+0900 I NETWORK  [conn106] end connection 127.0.0.1:49997 (12 connections now open)
2015-12-07T17:36:41.474+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50015 #110 (9 connections now open)
2015-12-07T17:36:41.476+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50016 #111 (10 connections now open)
2015-12-07T17:36:41.476+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50017 #112 (11 connections now open)
2015-12-07T17:36:41.476+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50018 #113 (12 connections now open)
2015-12-07T17:36:41.476+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50019 #114 (13 connections now open)
2015-12-07T17:36:49.516+0900 I NETWORK  [conn110] end connection 127.0.0.1:50015 (12 connections now open)
2015-12-07T17:36:49.516+0900 I NETWORK  [conn114] end connection 127.0.0.1:50019 (12 connections now open)
2015-12-07T17:36:49.516+0900 I NETWORK  [conn113] end connection 127.0.0.1:50018 (12 connections now open)
2015-12-07T17:36:49.516+0900 I NETWORK  [conn112] end connection 127.0.0.1:50017 (11 connections now open)
2015-12-07T17:36:49.516+0900 I NETWORK  [conn111] end connection 127.0.0.1:50016 (11 connections now open)
2015-12-07T17:36:50.614+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50032 #115 (9 connections now open)
2015-12-07T17:36:50.617+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50033 #116 (10 connections now open)
2015-12-07T17:36:50.617+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50034 #117 (11 connections now open)
2015-12-07T17:36:50.617+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50035 #118 (12 connections now open)
2015-12-07T17:36:50.617+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50036 #119 (13 connections now open)
2015-12-07T17:37:02.432+0900 I NETWORK  [conn115] end connection 127.0.0.1:50032 (12 connections now open)
2015-12-07T17:37:02.432+0900 I NETWORK  [conn119] end connection 127.0.0.1:50036 (11 connections now open)
2015-12-07T17:37:02.432+0900 I NETWORK  [conn118] end connection 127.0.0.1:50035 (11 connections now open)
2015-12-07T17:37:02.432+0900 I NETWORK  [conn117] end connection 127.0.0.1:50034 (9 connections now open)
2015-12-07T17:37:02.432+0900 I NETWORK  [conn116] end connection 127.0.0.1:50033 (8 connections now open)
2015-12-07T17:37:03.480+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50065 #120 (9 connections now open)
2015-12-07T17:37:03.480+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50066 #121 (10 connections now open)
2015-12-07T17:37:03.482+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50067 #122 (11 connections now open)
2015-12-07T17:37:03.482+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50068 #123 (12 connections now open)
2015-12-07T17:37:03.482+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50069 #124 (13 connections now open)
2015-12-07T17:37:10.197+0900 I NETWORK  [conn120] end connection 127.0.0.1:50065 (12 connections now open)
2015-12-07T17:37:10.197+0900 I NETWORK  [conn124] end connection 127.0.0.1:50069 (12 connections now open)
2015-12-07T17:37:10.197+0900 I NETWORK  [conn123] end connection 127.0.0.1:50068 (12 connections now open)
2015-12-07T17:37:10.197+0900 I NETWORK  [conn121] end connection 127.0.0.1:50066 (12 connections now open)
2015-12-07T17:37:10.197+0900 I NETWORK  [conn122] end connection 127.0.0.1:50067 (12 connections now open)
2015-12-07T17:37:11.200+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50081 #125 (9 connections now open)
2015-12-07T17:37:11.200+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50082 #126 (10 connections now open)
2015-12-07T17:37:11.203+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50083 #127 (11 connections now open)
2015-12-07T17:37:11.203+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50084 #128 (12 connections now open)
2015-12-07T17:37:11.203+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50085 #129 (13 connections now open)
2015-12-07T17:37:17.115+0900 I NETWORK  [conn129] end connection 127.0.0.1:50085 (12 connections now open)
2015-12-07T17:37:17.115+0900 I NETWORK  [conn125] end connection 127.0.0.1:50081 (12 connections now open)
2015-12-07T17:37:17.115+0900 I NETWORK  [conn128] end connection 127.0.0.1:50084 (12 connections now open)
2015-12-07T17:37:17.115+0900 I NETWORK  [conn127] end connection 127.0.0.1:50083 (12 connections now open)
2015-12-07T17:37:17.115+0900 I NETWORK  [conn126] end connection 127.0.0.1:50082 (12 connections now open)
2015-12-07T17:37:18.185+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50097 #130 (9 connections now open)
2015-12-07T17:37:18.185+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50098 #131 (10 connections now open)
2015-12-07T17:37:18.188+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50099 #132 (11 connections now open)
2015-12-07T17:37:18.188+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50100 #133 (12 connections now open)
2015-12-07T17:37:18.188+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50101 #134 (13 connections now open)
2015-12-07T17:37:27.554+0900 I NETWORK  [conn70] end connection 127.0.0.1:49798 (12 connections now open)
2015-12-07T17:37:27.554+0900 I NETWORK  [conn69] end connection 127.0.0.1:49797 (11 connections now open)
2015-12-07T17:37:27.556+0900 I NETWORK  [conn72] end connection 127.0.0.1:49800 (10 connections now open)
2015-12-07T17:37:27.556+0900 I NETWORK  [conn71] end connection 127.0.0.1:49799 (9 connections now open)
2015-12-07T17:37:27.558+0900 I NETWORK  [conn79] end connection 127.0.0.1:49839 (8 connections now open)
2015-12-07T17:37:27.559+0900 I NETWORK  [conn78] end connection 127.0.0.1:49838 (7 connections now open)
2015-12-07T17:37:27.566+0900 I NETWORK  [conn68] end connection 127.0.0.1:49796 (6 connections now open)
2015-12-07T17:37:27.567+0900 I NETWORK  [conn67] end connection 127.0.0.1:49795 (5 connections now open)
2015-12-07T17:38:17.733+0900 I NETWORK  [conn134] end connection 127.0.0.1:50101 (4 connections now open)
2015-12-07T17:38:17.733+0900 I NETWORK  [conn133] end connection 127.0.0.1:50100 (3 connections now open)
2015-12-07T17:38:17.733+0900 I NETWORK  [conn130] end connection 127.0.0.1:50097 (3 connections now open)
2015-12-07T17:38:17.733+0900 I NETWORK  [conn132] end connection 127.0.0.1:50099 (2 connections now open)
2015-12-07T17:38:17.733+0900 I NETWORK  [conn131] end connection 127.0.0.1:50098 (2 connections now open)
2015-12-07T17:38:18.715+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50147 #135 (1 connection now open)
2015-12-07T17:38:18.717+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50148 #136 (2 connections now open)
2015-12-07T17:38:18.717+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50149 #137 (3 connections now open)
2015-12-07T17:38:18.717+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50150 #138 (4 connections now open)
2015-12-07T17:38:18.717+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50151 #139 (5 connections now open)
2015-12-07T17:38:42.054+0900 I NETWORK  [conn135] end connection 127.0.0.1:50147 (4 connections now open)
2015-12-07T17:38:42.055+0900 I NETWORK  [conn139] end connection 127.0.0.1:50151 (3 connections now open)
2015-12-07T17:38:42.055+0900 I NETWORK  [conn138] end connection 127.0.0.1:50150 (2 connections now open)
2015-12-07T17:38:42.055+0900 I NETWORK  [conn137] end connection 127.0.0.1:50149 (2 connections now open)
2015-12-07T17:38:42.055+0900 I NETWORK  [conn136] end connection 127.0.0.1:50148 (1 connection now open)
2015-12-07T17:38:43.135+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50184 #140 (1 connection now open)
2015-12-07T17:38:43.136+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50185 #141 (2 connections now open)
2015-12-07T17:38:43.138+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50186 #142 (3 connections now open)
2015-12-07T17:38:43.138+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50187 #143 (4 connections now open)
2015-12-07T17:38:43.138+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50188 #144 (5 connections now open)
2015-12-07T17:40:08.344+0900 I NETWORK  [conn144] end connection 127.0.0.1:50188 (4 connections now open)
2015-12-07T17:40:08.344+0900 I NETWORK  [conn143] end connection 127.0.0.1:50187 (3 connections now open)
2015-12-07T17:40:08.344+0900 I NETWORK  [conn142] end connection 127.0.0.1:50186 (2 connections now open)
2015-12-07T17:40:08.344+0900 I NETWORK  [conn141] end connection 127.0.0.1:50185 (1 connection now open)
2015-12-07T17:40:08.345+0900 I NETWORK  [conn140] end connection 127.0.0.1:50184 (1 connection now open)
2015-12-07T17:40:09.392+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50219 #145 (1 connection now open)
2015-12-07T17:40:09.392+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50220 #146 (2 connections now open)
2015-12-07T17:40:09.395+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50221 #147 (3 connections now open)
2015-12-07T17:40:09.395+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50222 #148 (4 connections now open)
2015-12-07T17:40:09.395+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50223 #149 (5 connections now open)
2015-12-07T17:40:42.861+0900 I NETWORK  [conn149] end connection 127.0.0.1:50223 (4 connections now open)
2015-12-07T17:40:42.861+0900 I NETWORK  [conn148] end connection 127.0.0.1:50222 (3 connections now open)
2015-12-07T17:40:42.861+0900 I NETWORK  [conn145] end connection 127.0.0.1:50219 (3 connections now open)
2015-12-07T17:40:42.862+0900 I NETWORK  [conn147] end connection 127.0.0.1:50221 (1 connection now open)
2015-12-07T17:40:42.862+0900 I NETWORK  [conn146] end connection 127.0.0.1:50220 (0 connections now open)
2015-12-07T17:40:43.924+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50249 #150 (1 connection now open)
2015-12-07T17:40:43.926+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50250 #151 (2 connections now open)
2015-12-07T17:40:43.926+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50251 #152 (3 connections now open)
2015-12-07T17:40:43.926+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50252 #153 (4 connections now open)
2015-12-07T17:40:43.926+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50253 #154 (5 connections now open)
2015-12-07T17:40:45.397+0900 I NETWORK  [conn150] end connection 127.0.0.1:50249 (4 connections now open)
2015-12-07T17:40:45.397+0900 I NETWORK  [conn154] end connection 127.0.0.1:50253 (3 connections now open)
2015-12-07T17:40:45.397+0900 I NETWORK  [conn153] end connection 127.0.0.1:50252 (2 connections now open)
2015-12-07T17:40:45.397+0900 I NETWORK  [conn152] end connection 127.0.0.1:50251 (1 connection now open)
2015-12-07T17:40:45.397+0900 I NETWORK  [conn151] end connection 127.0.0.1:50250 (1 connection now open)
2015-12-07T17:40:46.476+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50276 #155 (1 connection now open)
2015-12-07T17:40:46.479+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50277 #156 (2 connections now open)
2015-12-07T17:40:46.479+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50278 #157 (3 connections now open)
2015-12-07T17:40:46.479+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50279 #158 (4 connections now open)
2015-12-07T17:40:46.479+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50280 #159 (5 connections now open)
2015-12-07T17:40:48.325+0900 I NETWORK  [conn159] end connection 127.0.0.1:50280 (4 connections now open)
2015-12-07T17:40:48.325+0900 I NETWORK  [conn158] end connection 127.0.0.1:50279 (4 connections now open)
2015-12-07T17:40:48.325+0900 I NETWORK  [conn155] end connection 127.0.0.1:50276 (4 connections now open)
2015-12-07T17:40:48.325+0900 I NETWORK  [conn157] end connection 127.0.0.1:50278 (4 connections now open)
2015-12-07T17:40:48.325+0900 I NETWORK  [conn156] end connection 127.0.0.1:50277 (4 connections now open)
2015-12-07T17:40:49.381+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50296 #160 (1 connection now open)
2015-12-07T17:40:49.381+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50297 #161 (2 connections now open)
2015-12-07T17:40:49.381+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50298 #162 (3 connections now open)
2015-12-07T17:40:49.381+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50299 #163 (4 connections now open)
2015-12-07T17:40:49.384+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50300 #164 (5 connections now open)
2015-12-07T17:40:53.165+0900 I NETWORK  [conn164] end connection 127.0.0.1:50300 (4 connections now open)
2015-12-07T17:40:53.166+0900 I NETWORK  [conn163] end connection 127.0.0.1:50299 (3 connections now open)
2015-12-07T17:40:53.166+0900 I NETWORK  [conn162] end connection 127.0.0.1:50298 (3 connections now open)
2015-12-07T17:40:53.166+0900 I NETWORK  [conn161] end connection 127.0.0.1:50297 (3 connections now open)
2015-12-07T17:40:53.166+0900 I NETWORK  [conn160] end connection 127.0.0.1:50296 (3 connections now open)
2015-12-07T17:41:04.499+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50328 #165 (1 connection now open)
2015-12-07T17:41:04.501+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50329 #166 (2 connections now open)
2015-12-07T17:41:04.501+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50330 #167 (3 connections now open)
2015-12-07T17:41:04.501+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50331 #168 (4 connections now open)
2015-12-07T17:41:04.501+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50332 #169 (5 connections now open)
2015-12-07T17:41:32.952+0900 I NETWORK  [conn169] end connection 127.0.0.1:50332 (4 connections now open)
2015-12-07T17:41:32.953+0900 I NETWORK  [conn165] end connection 127.0.0.1:50328 (3 connections now open)
2015-12-07T17:41:32.953+0900 I NETWORK  [conn168] end connection 127.0.0.1:50331 (2 connections now open)
2015-12-07T17:41:32.954+0900 I NETWORK  [conn167] end connection 127.0.0.1:50330 (1 connection now open)
2015-12-07T17:41:32.954+0900 I NETWORK  [conn166] end connection 127.0.0.1:50329 (0 connections now open)
2015-12-07T17:41:34.018+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50360 #170 (1 connection now open)
2015-12-07T17:41:34.021+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50361 #171 (2 connections now open)
2015-12-07T17:41:34.021+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50362 #172 (3 connections now open)
2015-12-07T17:41:34.021+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50363 #173 (4 connections now open)
2015-12-07T17:41:34.021+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50364 #174 (5 connections now open)
2015-12-07T17:43:05.947+0900 I NETWORK  [conn174] end connection 127.0.0.1:50364 (4 connections now open)
2015-12-07T17:43:05.947+0900 I NETWORK  [conn173] end connection 127.0.0.1:50363 (3 connections now open)
2015-12-07T17:43:05.948+0900 I NETWORK  [conn172] end connection 127.0.0.1:50362 (2 connections now open)
2015-12-07T17:43:05.948+0900 I NETWORK  [conn170] end connection 127.0.0.1:50360 (1 connection now open)
2015-12-07T17:43:05.948+0900 I NETWORK  [conn171] end connection 127.0.0.1:50361 (1 connection now open)
2015-12-07T17:43:07.163+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50391 #175 (1 connection now open)
2015-12-07T17:43:07.165+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50392 #176 (2 connections now open)
2015-12-07T17:43:07.165+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50393 #177 (3 connections now open)
2015-12-07T17:43:07.165+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50394 #178 (4 connections now open)
2015-12-07T17:43:07.165+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50395 #179 (5 connections now open)
2015-12-07T17:50:15.691+0900 I NETWORK  [conn175] end connection 127.0.0.1:50391 (4 connections now open)
2015-12-07T17:50:15.691+0900 I NETWORK  [conn179] end connection 127.0.0.1:50395 (4 connections now open)
2015-12-07T17:50:15.691+0900 I NETWORK  [conn178] end connection 127.0.0.1:50394 (3 connections now open)
2015-12-07T17:50:15.691+0900 I NETWORK  [conn177] end connection 127.0.0.1:50393 (1 connection now open)
2015-12-07T17:50:15.691+0900 I NETWORK  [conn176] end connection 127.0.0.1:50392 (1 connection now open)
2015-12-07T17:50:16.756+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50428 #180 (1 connection now open)
2015-12-07T17:50:16.756+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50429 #181 (2 connections now open)
2015-12-07T17:50:16.758+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50430 #182 (3 connections now open)
2015-12-07T17:50:16.758+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50431 #183 (4 connections now open)
2015-12-07T17:50:16.759+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50432 #184 (5 connections now open)
2015-12-07T17:50:55.410+0900 I NETWORK  [conn181] end connection 127.0.0.1:50429 (4 connections now open)
2015-12-07T17:50:55.410+0900 I NETWORK  [conn180] end connection 127.0.0.1:50428 (3 connections now open)
2015-12-07T17:50:55.410+0900 I NETWORK  [conn184] end connection 127.0.0.1:50432 (2 connections now open)
2015-12-07T17:50:55.410+0900 I NETWORK  [conn183] end connection 127.0.0.1:50431 (2 connections now open)
2015-12-07T17:50:55.410+0900 I NETWORK  [conn182] end connection 127.0.0.1:50430 (0 connections now open)
2015-12-07T17:50:56.664+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50461 #185 (1 connection now open)
2015-12-07T17:50:56.664+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50462 #186 (2 connections now open)
2015-12-07T17:50:56.666+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50463 #187 (3 connections now open)
2015-12-07T17:50:56.666+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50464 #188 (4 connections now open)
2015-12-07T17:50:56.666+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50465 #189 (5 connections now open)
2015-12-07T17:50:57.449+0900 I NETWORK  [conn185] end connection 127.0.0.1:50461 (4 connections now open)
2015-12-07T17:50:57.449+0900 I NETWORK  [conn189] end connection 127.0.0.1:50465 (4 connections now open)
2015-12-07T17:50:57.449+0900 I NETWORK  [conn186] end connection 127.0.0.1:50462 (4 connections now open)
2015-12-07T17:50:57.449+0900 I NETWORK  [conn187] end connection 127.0.0.1:50463 (3 connections now open)
2015-12-07T17:50:57.449+0900 I NETWORK  [conn188] end connection 127.0.0.1:50464 (3 connections now open)
2015-12-07T17:50:58.504+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50472 #190 (1 connection now open)
2015-12-07T17:50:58.506+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50473 #191 (2 connections now open)
2015-12-07T17:50:58.506+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50474 #192 (3 connections now open)
2015-12-07T17:50:58.506+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50475 #193 (4 connections now open)
2015-12-07T17:50:58.506+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50476 #194 (5 connections now open)
2015-12-07T17:50:59.237+0900 I NETWORK  [conn193] end connection 127.0.0.1:50475 (4 connections now open)
2015-12-07T17:50:59.237+0900 I NETWORK  [conn194] end connection 127.0.0.1:50476 (4 connections now open)
2015-12-07T17:50:59.237+0900 I NETWORK  [conn192] end connection 127.0.0.1:50474 (4 connections now open)
2015-12-07T17:50:59.237+0900 I NETWORK  [conn190] end connection 127.0.0.1:50472 (4 connections now open)
2015-12-07T17:50:59.237+0900 I NETWORK  [conn191] end connection 127.0.0.1:50473 (4 connections now open)
2015-12-07T17:51:00.278+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50486 #195 (1 connection now open)
2015-12-07T17:51:00.278+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50487 #196 (2 connections now open)
2015-12-07T17:51:00.280+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50488 #197 (3 connections now open)
2015-12-07T17:51:00.280+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50489 #198 (4 connections now open)
2015-12-07T17:51:00.280+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50490 #199 (5 connections now open)
2015-12-07T17:51:24.039+0900 I NETWORK  [conn195] end connection 127.0.0.1:50486 (4 connections now open)
2015-12-07T17:51:24.039+0900 I NETWORK  [conn199] end connection 127.0.0.1:50490 (3 connections now open)
2015-12-07T17:51:24.039+0900 I NETWORK  [conn198] end connection 127.0.0.1:50489 (2 connections now open)
2015-12-07T17:51:24.039+0900 I NETWORK  [conn197] end connection 127.0.0.1:50488 (1 connection now open)
2015-12-07T17:51:24.039+0900 I NETWORK  [conn196] end connection 127.0.0.1:50487 (1 connection now open)
2015-12-07T17:51:25.107+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50518 #200 (1 connection now open)
2015-12-07T17:51:25.110+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50519 #201 (2 connections now open)
2015-12-07T17:51:25.110+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50520 #202 (3 connections now open)
2015-12-07T17:51:25.110+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50521 #203 (4 connections now open)
2015-12-07T17:51:25.110+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50522 #204 (5 connections now open)
2015-12-07T17:51:28.196+0900 I NETWORK  [conn200] end connection 127.0.0.1:50518 (4 connections now open)
2015-12-07T17:51:28.197+0900 I NETWORK  [conn204] end connection 127.0.0.1:50522 (3 connections now open)
2015-12-07T17:51:28.197+0900 I NETWORK  [conn203] end connection 127.0.0.1:50521 (2 connections now open)
2015-12-07T17:51:28.197+0900 I NETWORK  [conn202] end connection 127.0.0.1:50520 (1 connection now open)
2015-12-07T17:51:28.197+0900 I NETWORK  [conn201] end connection 127.0.0.1:50519 (1 connection now open)
2015-12-07T17:51:29.284+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50548 #205 (1 connection now open)
2015-12-07T17:51:29.286+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50549 #206 (2 connections now open)
2015-12-07T17:51:29.286+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50550 #207 (3 connections now open)
2015-12-07T17:51:29.286+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50551 #208 (4 connections now open)
2015-12-07T17:51:29.286+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50552 #209 (5 connections now open)
2015-12-07T17:51:31.094+0900 I NETWORK  [conn205] end connection 127.0.0.1:50548 (4 connections now open)
2015-12-07T17:51:31.094+0900 I NETWORK  [conn209] end connection 127.0.0.1:50552 (3 connections now open)
2015-12-07T17:51:31.094+0900 I NETWORK  [conn207] end connection 127.0.0.1:50550 (2 connections now open)
2015-12-07T17:51:31.094+0900 I NETWORK  [conn208] end connection 127.0.0.1:50551 (2 connections now open)
2015-12-07T17:51:31.094+0900 I NETWORK  [conn206] end connection 127.0.0.1:50549 (2 connections now open)
2015-12-07T17:51:32.054+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50574 #210 (1 connection now open)
2015-12-07T17:51:32.054+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50575 #211 (2 connections now open)
2015-12-07T17:51:32.056+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50576 #212 (3 connections now open)
2015-12-07T17:51:32.056+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50577 #213 (4 connections now open)
2015-12-07T17:51:32.056+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50578 #214 (5 connections now open)
2015-12-07T17:51:34.502+0900 I NETWORK  [conn211] end connection 127.0.0.1:50575 (4 connections now open)
2015-12-07T17:51:34.502+0900 I NETWORK  [conn214] end connection 127.0.0.1:50578 (3 connections now open)
2015-12-07T17:51:34.502+0900 I NETWORK  [conn212] end connection 127.0.0.1:50576 (2 connections now open)
2015-12-07T17:51:34.502+0900 I NETWORK  [conn213] end connection 127.0.0.1:50577 (2 connections now open)
2015-12-07T17:51:34.502+0900 I NETWORK  [conn210] end connection 127.0.0.1:50574 (2 connections now open)
2015-12-07T17:51:35.734+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50603 #215 (1 connection now open)
2015-12-07T17:51:35.734+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50604 #216 (2 connections now open)
2015-12-07T17:51:35.736+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50605 #217 (3 connections now open)
2015-12-07T17:51:35.736+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50606 #218 (4 connections now open)
2015-12-07T17:51:35.736+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50607 #219 (5 connections now open)
2015-12-07T17:51:42.233+0900 I NETWORK  [conn216] end connection 127.0.0.1:50604 (4 connections now open)
2015-12-07T17:51:42.233+0900 I NETWORK  [conn219] end connection 127.0.0.1:50607 (3 connections now open)
2015-12-07T17:51:42.233+0900 I NETWORK  [conn215] end connection 127.0.0.1:50603 (3 connections now open)
2015-12-07T17:51:42.233+0900 I NETWORK  [conn218] end connection 127.0.0.1:50606 (3 connections now open)
2015-12-07T17:51:42.233+0900 I NETWORK  [conn217] end connection 127.0.0.1:50605 (2 connections now open)
2015-12-07T17:51:43.442+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50635 #220 (1 connection now open)
2015-12-07T17:51:43.443+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50636 #221 (2 connections now open)
2015-12-07T17:51:43.445+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50637 #222 (3 connections now open)
2015-12-07T17:51:43.445+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50638 #223 (4 connections now open)
2015-12-07T17:51:43.445+0900 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50639 #224 (5 connections now open)
2015-12-07T17:52:11.249+0900 I NETWORK  [conn224] end connection 127.0.0.1:50639 (4 connections now open)
2015-12-07T17:52:11.249+0900 I NETWORK  [conn223] end connection 127.0.0.1:50638 (3 connections now open)
2015-12-07T17:52:11.249+0900 I NETWORK  [conn220] end connection 127.0.0.1:50635 (2 connections now open)
